346100	0.001957
347100	0.001963
348100	0.001969
349100	0.001973
350100	0.001979
351100	0.001987
352100	0.001991
353100	0.002
354100	0.002003
355100	0.002012
356100	0.002014
357100	0.002023
358100	0.002024
359100	0.002034
360100	0.002037
361100	0.002044
362100	0.002046
363100	0.00206
364100	0.002058
365100	0.002066
366100	0.002069
367100	0.002077
368100	0.002082
369100	0.002087
370100	0.002094
371100	0.002099
372100	0.002104
373100	0.00211
374100	0.002115
375100	0.002122
376100	0.002127
377100	0.002182
378100	0.002137
379100	0.002145
380100	0.00215
381100	0.002155
382100	0.002172
383100	0.002165
384100	0.002173
385100	0.002178
386100	0.002183
387100	0.002189
388100	0.002201
389100	0.002209
390100	0.002253
391100	0.002216
392100	0.002217
393100	0.002225
394100	0.002232
395100	0.00224
396100	0.00224
397100	0.002246
398100	0.002252
399100	0.002256
400100	0.002262
401100	0.002268
402100	0.002272
403100	0.00228
404100	0.002286
405100	0.002292
406100	0.002297
407100	0.002303
408100	0.002308
409100	0.002313
410100	0.002319
411100	0.002325
412100	0.002329
413100	0.002336
414100	0.002341
415100	0.002347
416100	0.002353
417100	0.002358
418100	0.002363
419100	0.002373
420100	0.002381
421100	0.002381
422100	0.00239
423100	0.002395
424100	0.002399
425100	0.002403
426100	0.00241
427100	0.002425
428100	0.002426
429100	0.002425
430100	0.002431
431100	0.002436
432100	0.002443
433100	0.002462
434100	0.002454
435100	0.00246
436100	0.002465
437100	0.002472
438100	0.002478
439100	0.002482
440100	0.002488
441100	0.002495
442100	0.0025
443100	0.002505
444100	0.00251
445100	0.002517
446100	0.002522
447100	0.002526
448100	0.002532
449100	0.002539
450100	0.002545
451100	0.00255
452100	0.002555
453100	0.002561
454100	0.002566
455100	0.002574
456100	0.002578
457100	0.002584
458100	0.00259
459100	0.002595
460100	0.00263
461100	0.002615
462100	0.002614
463100	0.002619
464100	0.002624
465100	0.002629
466100	0.002643
467100	0.002652
468100	0.002673
469100	0.002652
470100	0.002658
471100	0.002669
472100	0.00268
473100	0.002675
474100	0.00269
475100	0.002686
476100	0.002691
477100	0.002839
478100	0.002708
479100	0.002709
480100	0.002712
481100	0.002721
482100	0.002726
483100	0.00273
484100	0.002737
485100	0.002745
486100	0.002747
487100	0.002754
488100	0.002771
489100	0.002765
490100	0.002769
491100	0.002785
492100	0.002781
493100	0.002788
494100	0.002797
495100	0.002798
496100	0.002806
497100	0.002811
498100	0.002823
499100	0.002821
500100	0.002827
501100	0.002833
502100	0.002839
503100	0.002845
504100	0.002849
505100	0.002855
506100	0.00286
507100	0.002868
508100	0.002871
509100	0.002879
510100	0.002885
511100	0.002895
512100	0.002896
513100	0.002912
514100	0.002906
